Name,Points,Tags,Status,Pomos (25 mins),Do Date,Related To,Relates,Source,Created Time,Last edited time,Problem Statement,Day Completed,Pattern
Bit Logic,1600,alphagrep,waiting,1,,,,,"Jan 15, 2021 12:26 PM","May 11, 2021 9:12 AM",,,"../Custom%20datastructures%206c89204250cd4dbb88ef0addf2ca20a3.md, ../Bits%20e38c7329b88e4b65ac64bfc4a9ffc7ed.md"
Bitwise AND of Range of Numbers | binarysearch,1500,,done,1,"Dec 15, 2020",,,https://binarysearch.com/problems/Bitwise-AND-of-Range-of-Numbers,"Dec 15, 2020 9:25 AM","May 11, 2021 9:12 AM","Given two integers start and end, return the bitwise AND of all numbers in [start, end], inclusive.",,"../Custom%20datastructures%206c89204250cd4dbb88ef0addf2ca20a3.md, ../Bits%20e38c7329b88e4b65ac64bfc4a9ffc7ed.md"
Next Binary Permutation,1600,,ok,2,"Feb 02, 2021",,,https://binarysearch.com/problems/Next-Binary-Permutation,"Dec 10, 2020 7:54 PM","May 11, 2021 9:12 AM","Given an integer n, find the smallest integer which is greater than n and contains same number of set bits?",,"../Custom%20datastructures%206c89204250cd4dbb88ef0addf2ca20a3.md, ../Bits%20e38c7329b88e4b65ac64bfc4a9ffc7ed.md"
Two Single Numbers (medium),,,ok,1,"Dec 22, 2020",,,educative.io,"Dec 22, 2020 4:57 PM","May 11, 2021 9:12 AM","In a non-empty array of numbers, every number appears exactly twice except two numbers that appear only once. Find the two numbers that appear only once.",,"../Custom%20datastructures%206c89204250cd4dbb88ef0addf2ca20a3.md, ../Bits%20e38c7329b88e4b65ac64bfc4a9ffc7ed.md"
XOR Range Queries | binarysearch,1000,,done,,,,,https://binarysearch.com/problems/XOR-Range-Queries,"Jan 15, 2021 12:36 PM","May 11, 2021 9:12 AM",,,"../Custom%20datastructures%206c89204250cd4dbb88ef0addf2ca20a3.md, ../Bits%20e38c7329b88e4b65ac64bfc4a9ffc7ed.md"
Bit Sum,1500,pending,done,,"Dec 10, 2020",,,https://binarysearch.com/problems/Bit-Sum,"Dec 10, 2020 8:12 PM","May 11, 2021 9:12 AM","Given an array of n integers, you must perform k operations. In each operation Choose any number on the list. In the binary representation of the number, choose a bit that is 0 and make it 1.make any 0 → 1. Find the least possible sum after k such operations?",,"../Custom%20datastructures%206c89204250cd4dbb88ef0addf2ca20a3.md, ../Bits%20e38c7329b88e4b65ac64bfc4a9ffc7ed.md"
Set Bits,1600,,done,,"Dec 08, 2020",,,https://binarysearch.com/problems/Set-Bits,"Dec 08, 2020 11:15 PM","May 11, 2021 9:12 AM","Given n, return the number of set bits in all the numbers from 1 to n?",,"../Custom%20datastructures%206c89204250cd4dbb88ef0addf2ca20a3.md, ../Bits%20e38c7329b88e4b65ac64bfc4a9ffc7ed.md"
Lone Integer,1500,puzzle,done,,"Dec 08, 2020",,,binarysearch.com,"Dec 08, 2020 10:01 PM","May 11, 2021 9:12 AM",Given an array in which each element occurs exactly 3 times except for one element. Find that element in O(1) space?,,"../Custom%20datastructures%206c89204250cd4dbb88ef0addf2ca20a3.md, ../Bits%20e38c7329b88e4b65ac64bfc4a9ffc7ed.md"
E. Apollo versus Pan,,,waiting,,,,,https://codeforces.com/contest/1466/problem/E,"Dec 29, 2020 10:20 PM","May 11, 2021 9:12 AM",,,"../Custom%20datastructures%206c89204250cd4dbb88ef0addf2ca20a3.md, ../Bits%20e38c7329b88e4b65ac64bfc4a9ffc7ed.md"
3Sum ,1500,,ok,,,,,,"Dec 01, 2020 11:29 PM","Feb 25, 2021 8:21 AM",,,../Array%20af1fbf6be3da4abfadba9d43c8017242.md
3Sum Closest ,1500,,ok,,,,,,"Dec 01, 2020 11:29 PM","Mar 01, 2021 3:43 PM",,,"../Two%20Pointers%205f3e09475eb74b08b0880a7c6e1baa74.md, ../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md"
Rotate Image ,1500,,done,1,"Feb 04, 2021",,,,"Dec 01, 2020 11:29 PM","Feb 22, 2021 9:25 PM",,,../Array%20af1fbf6be3da4abfadba9d43c8017242.md
Spiral Matrix,1500,,done,1,"Feb 20, 2021",,"https://www.notion.so/Spiral-Matrix-II-LeetCode-95b1eda25bbc41648389668ddfb577b4, https://www.notion.so/Spiral-Matrix-III-LeetCode-c1a07ea290b64a009a2c9ce52f0483e0",https://leetcode.com/problems/spiral-matrix/,"Dec 01, 2020 11:51 PM","Feb 22, 2021 9:58 PM",,,../Matrix%204e063cbec5124ef1af380e9e5daf8ffb.md
Product of Array Except Self ,1500,,ok,,,,,,"Dec 01, 2020 11:51 PM","Mar 01, 2021 8:41 AM",,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Cumulative%2073b8950eb0ab42228e72265c36aec690.md"
Trapping Rain Water ,2000,,done,2,,,https://www.notion.so/Maximum-Score-of-a-Good-Subarray-Leetcode-3a578c487dea4a9da19e607ccbce6b7c,,"Dec 01, 2020 11:51 PM","Feb 22, 2021 9:25 PM",,,../Array%20af1fbf6be3da4abfadba9d43c8017242.md
Set Matrix Zeroes,1500,goldman sachs,done,,"Dec 29, 2020",,,,"Dec 01, 2020 11:51 PM","May 11, 2021 9:07 AM",,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Inplace%2056639a79fe9b43679b7b82f728770acd.md"
Search a 2D Matrix,1500,,done,,"Dec 26, 2020",,https://www.notion.so/Search-a-2D-Matrix-II-ba94d1c9e77f4a1cae811ede2d124828,,"Dec 01, 2020 11:55 PM","Mar 31, 2021 9:00 AM",,,"../Matrix%204e063cbec5124ef1af380e9e5daf8ffb.md, ../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md, ../Binary%20Search%20c1187205516c42ac9b3b3c69f153914a.md"
Jumps,,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:56 AM",,,"../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md, ../Binary%20Search%20c1187205516c42ac9b3b3c69f153914a.md"
Search a 2D Matrix II,1500,,done,,"Dec 26, 2020",https://www.notion.so/Search-a-2D-Matrix-77cdaa4be67d4ada94d24ee3cf9be8bd,,,"Dec 01, 2020 11:55 PM","Mar 31, 2021 9:00 AM",,,"../Matrix%204e063cbec5124ef1af380e9e5daf8ffb.md, ../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md, ../Binary%20Search%20c1187205516c42ac9b3b3c69f153914a.md"
Longest Increasing Subsequence,2000,new,ok,3,"Jan 02, 2021",,https://www.notion.so/Minimum-Operations-to-Make-a-Subsequence-Leetcode-01e610d2b8a54dc6bfb4b35b31ff2669,https://leetcode.com/problems/longest-increasing-subsequence/,"Dec 01, 2020 11:55 PM","Mar 01, 2021 8:46 AM",,,../Dp%2071e29475df134130a63445f5437e90ee.md
Takahashi Unevolved,1600,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md
Random Pick with Weight,1500,,ok,,,,,,"Dec 01, 2020 11:55 PM","Mar 01, 2021 8:41 AM","You have n weights. You have to return the ith item with probability w_i/(sum of all wieghts). ",,../Cumulative%2073b8950eb0ab42228e72265c36aec690.md
Longest Increasing Path in a Matrix,2000,"DAG, longest path",done,,"Jan 24, 2021",,,,"Dec 01, 2020 11:55 PM","Mar 01, 2021 8:43 AM",,,../DFS%20ba39c3dceb894d178f88767d81fa001a.md
Container With Most Water ,1500,new,ok,,"Jan 15, 2021",,,,"Dec 01, 2020 11:55 PM","Mar 01, 2021 3:43 PM",,,"../Two%20Pointers%205f3e09475eb74b08b0880a7c6e1baa74.md, ../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md"
Number of Longest Increasing Subsequence,1600,,ok,2,"Mar 09, 2021",,,,"Dec 01, 2020 11:55 PM","Mar 09, 2021 8:57 AM",,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Dp%2071e29475df134130a63445f5437e90ee.md"
Minimum Number of Arrows to Burst Balloons,1600,interval,done,,"Dec 18, 2020",https://www.notion.so/Activity-Selection-Problem-b98e4f278b8745d182d05ec2bebc05ef,,,"Dec 01, 2020 11:55 PM","Mar 04, 2021 8:13 AM",,,"../Two%20Pointers%205f3e09475eb74b08b0880a7c6e1baa74.md, ../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md, ../Intervals%20ebd124f2083d4f999c01b25e664d9e01.md"
Path with Maximum gold,1600,path cost,done,2,"Feb 02, 2021",https://www.notion.so/Maximum-sum-path-in-a-matrix-from-top-left-to-bottom-right-GeeksforGeeks-869852d3438e49cbb72b623274579c30,,,"Dec 01, 2020 11:55 PM","Mar 07, 2021 9:23 AM",,,"../Matrix%204e063cbec5124ef1af380e9e5daf8ffb.md, ../Backtracking%2090d58a7ffa85438e86ce346981bf35b5.md"
Subarray Product Less Than K,1500,,done,2,"Feb 24, 2021",,,https://leetcode.com/problems/subarray-product-less-than-k,"Dec 01, 2020 11:55 PM","Feb 24, 2021 9:18 AM",,,../Sliding%20Window%2057edd445fc8d49ac98bcd1076bcdd3aa.md
Coin Change [Minimum #coins],1500,,done,,"Dec 16, 2020",,https://www.notion.so/Coin-Change-Number-of-ways-063bc03f10324e5fba2f4c9e1144c2bc,https://leetcode.com/problems/coin-change/,"Dec 01, 2020 11:55 PM","Mar 01, 2021 8:46 AM",Given a set of coins. (each can be used unlimited number of times). Find the minimumn number of coins need to get total of exactly amount?,,../Dp%2071e29475df134130a63445f5437e90ee.md
DNA Sequence,1500,,ok,,,,,,"Dec 01, 2020 11:55 PM","Feb 25, 2021 7:52 AM",,,
Allocate Mailboxes,2000,"difficult, remember",done,3,"Jan 16, 2021",,,,"Dec 01, 2020 11:55 PM","Mar 01, 2021 8:48 AM",brute force dp (iterating over previous dp),,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Dp%2071e29475df134130a63445f5437e90ee.md"
Clone graph,1500,standard,done,,"Feb 25, 2021",,,https://leetcode.com/problems/clone-graph/,"Dec 01, 2020 11:55 PM","Feb 25, 2021 8:04 AM",,,
Longest Palindromic Substring,1500,,done,,,,,https://leetcode.com/problems/longest-palindromic-substring/,"Dec 01, 2020 11:55 PM","Mar 01, 2021 8:46 AM","Given a string, return the longest palindromic substring?",,../Dp%2071e29475df134130a63445f5437e90ee.md
Letter Combinations of a Phone Number,1500,,ok,,,,,,"Dec 01, 2020 11:55 PM","Feb 25, 2021 7:52 AM",,,
Find All Duplicates in an Array,1500,,ok,,,,,,"Dec 01, 2020 11:55 PM","Feb 25, 2021 7:52 AM",,,../Array%20af1fbf6be3da4abfadba9d43c8017242.md
Throne Inheritance,1500,,ok,,"Feb 24, 2021",,,,"Dec 01, 2020 11:55 PM","Feb 24, 2021 9:26 AM",,,
Jump Game,1500,,done,1,"Feb 25, 2021",,https://www.notion.so/Jump-Game-VI-LeetCode-54152425686941faa9de152203d89289,,"Dec 01, 2020 11:55 PM","Feb 25, 2021 8:02 AM",,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Dp%2071e29475df134130a63445f5437e90ee.md, ../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md"
First missing positive,1700,,ok,1,"Dec 22, 2020",,,https://leetcode.com/problems/first-missing-positive/,"Dec 01, 2020 11:55 PM","Dec 22, 2020 4:27 PM","Find the first missing positive integer from the given list integers. ",,
K-diff Pairs in an Array,1500,,done,,"Feb 25, 2021",,,,"Dec 01, 2020 11:55 PM","Feb 25, 2021 8:13 AM",,,../Hashing%20dc1f706a2c0b4b5eb6ee200a3ab1ae98.md
Populating Next Right Pointers in Each Node II,1500,,ok,,,,,,"Dec 01, 2020 11:55 PM","Feb 25, 2021 8:20 AM",,,
Asteroid Collision,1600,,done,2,"Mar 09, 2021",,,,"Dec 01, 2020 11:55 PM","Mar 09, 2021 8:35 AM",,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Stack%2067154e5bf7324feab7a8a732f028898b.md"
Distributed Systems,1700,shortest path,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",dijkstra's algorithm,,
Minimum Area Rectangle,1600,,ok,1,"Mar 09, 2021",,,,"Dec 01, 2020 11:55 PM","Mar 09, 2021 9:23 AM",,,"../Hashing%20dc1f706a2c0b4b5eb6ee200a3ab1ae98.md, ../Geometry%20b27d77b29d544408874e200f7ab495c3.md"
k-Amazing Numbers,1600,"hashing, monotonic",done,,,,,,"Dec 01, 2020 11:55 PM","Mar 01, 2021 3:42 PM",store vector of locations for each integer,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md"
Sort Colors,1500,,ok,,"Dec 26, 2020",,,https://leetcode.com/problems/sort-colors/,"Dec 01, 2020 11:55 PM","Mar 01, 2021 3:43 PM",,,"../Two%20Pointers%205f3e09475eb74b08b0880a7c6e1baa74.md, ../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md"
Next Permutation,1500,,done,,"Feb 24, 2021",,https://www.notion.so/Previous-Permutation-9ab94d40129b46819e68ee80d41e42b4,,"Dec 01, 2020 11:55 PM","Mar 01, 2021 3:42 PM",,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Sorting%20Algorithms%205c0a4b35496f4ead9e9b40f16582d479.md, ../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md"
Maximal Square,1600,"largest square, standard",done,1,"Dec 20, 2020",,,https://leetcode.com/problems/maximal-square/,"Dec 01, 2020 11:55 PM","Mar 01, 2021 8:47 AM",largest square containing all ones,,"../Matrix%204e063cbec5124ef1af380e9e5daf8ffb.md, ../Dp%2071e29475df134130a63445f5437e90ee.md"
Cactus Graph,1700,,ok,,,,,,"Dec 01, 2020 11:55 PM","Dec 04, 2020 1:07 PM",Find cycles and their lengths in a graph,,
Minimum Operations to Reduce X to Zero,1700,binary search,done,1,"Jan 09, 2021",,,https://leetcode.com/problems/minimum-operations-to-reduce-x-to-zero/,"Dec 01, 2020 11:55 PM","Mar 01, 2021 8:41 AM",take out first or the last element from array and add it to the sum. try to make X,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Cumulative%2073b8950eb0ab42228e72265c36aec690.md"
Water Heater,1900,"cummulative, increment - decrement, interval",done,,,,,,"Dec 01, 2020 11:55 PM","Mar 04, 2021 8:12 AM","we need p_i during s_i to t_i time. we have total capacity of w, can we support?",,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Cumulative%2073b8950eb0ab42228e72265c36aec690.md, ../Intervals%20ebd124f2083d4f999c01b25e664d9e01.md"
Course Schedule ,1500,standard,done,,"Feb 24, 2021",,,https://leetcode.com/problems/course-schedule/,"Dec 01, 2020 11:55 PM","Mar 01, 2021 8:43 AM",,,"../Graphs%20429761a7bf524bd984bacb37409f2858.md, ../DFS%20ba39c3dceb894d178f88767d81fa001a.md"
Implement strStr() ,1000,,ok,,"Dec 12, 2020",,,https://leetcode.com/problems/implement-strstr/,"Dec 01, 2020 11:55 PM","Dec 12, 2020 8:47 PM","Given a string str, find whether if it contains a string pat?",,
Interleaving String,2000,,done,2,"Dec 22, 2020",,,,"Dec 01, 2020 11:55 PM","Mar 01, 2021 8:46 AM",string dp,,"../Two%20Pointers%205f3e09475eb74b08b0880a7c6e1baa74.md, ../String%2031fee88325084b2db1f8d82cce81360c.md, ../Dp%2071e29475df134130a63445f5437e90ee.md"
Populating Next Right Pointers in Each Node,1500,,ok,,"Feb 24, 2021",,,,"Dec 01, 2020 11:55 PM","Feb 24, 2021 9:13 AM",,,../Stack%2067154e5bf7324feab7a8a732f028898b.md
Distinct Islands,1800,connected components,done,,"Dec 20, 2020",,,https://binarysearch.com/problems/Distinct-Islands,"Dec 01, 2020 11:55 PM","Mar 01, 2021 8:43 AM",,,"../Matrix%204e063cbec5124ef1af380e9e5daf8ffb.md, ../DFS%20ba39c3dceb894d178f88767d81fa001a.md"
Edit Distance,2000,,ok,,,,,,"Dec 01, 2020 11:55 PM","Mar 01, 2021 8:46 AM",,,../Dp%2071e29475df134130a63445f5437e90ee.md
Add Two numbers,1500,,ok,,,,,,"Dec 01, 2020 11:55 PM","Mar 06, 2021 5:48 PM",,,../Linked%20List%20fed40f1dbcfc43d9913de240bdc06f68.md
Merge Intervals ,1500,"connected components, standard",done,1,"Dec 22, 2020",,,https://leetcode.com/problems/merge-intervals/,"Dec 01, 2020 11:55 PM","Apr 06, 2021 8:35 AM",,,"../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md, ../Intervals%20ebd124f2083d4f999c01b25e664d9e01.md, ../Connected%20Components%207c547d2bc06f432eb3879d2831bfedcb.md"
"Generate
  Parenthesis",1500,,done,,,,,,"Dec 01, 2020 11:55 PM","Dec 20, 2020 2:30 PM",,,
Bunnyhopping,1700,jumping,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Dp%2071e29475df134130a63445f5437e90ee.md"
CPU Scheduling,1700,"own, simulation",waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM","given tasks with id, queue time, and duration. at any time cpu chooses task with minimum duration. find the order of the tasks execution.",,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md"
"Count
  Median ",1800,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,
Non-Overlapping Pairs of Sublists,1800,subarray,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",editorial was nice by goffie,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Dp%2071e29475df134130a63445f5437e90ee.md"
Pattern Matching,,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:56 AM",,,
Akari,1700,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM","number
  of lit cells, cells may contain light bulbs or blocks",,../Matrix%204e063cbec5124ef1af380e9e5daf8ffb.md
Sell Diminishing-Valued Colored Balls,1800,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,"../Matrix%204e063cbec5124ef1af380e9e5daf8ffb.md, ../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md, ../Binary%20Search%20c1187205516c42ac9b3b3c69f153914a.md"
Grouper,1700,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",group all 1's together,,
Hop Cost,1700,jumping,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Dp%2071e29475df134130a63445f5437e90ee.md"
Max multiplied Pairings ,1700,"product, remember",waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",pair integers among two lists so that their sum of multiplication is maximum,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md"
Successive Subtraction,1700,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md
Queen on the Grid,1800,"counting, cummulative",waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM","queen can travel to right, down, diagonal right down any length but not over obstacle, find the number of possible paths to h, w",,"../Matrix%204e063cbec5124ef1af380e9e5daf8ffb.md, ../Cumulative%2073b8950eb0ab42228e72265c36aec690.md, ../Dp%2071e29475df134130a63445f5437e90ee.md"
Maximum Number of Achievable Transfer Requests,2000,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,
"Consecutive
  Numbers Sum",1800,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,
Reverse Nodes in k-Group ,2000,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,
Minimum Spanning Tree,2000,"kruskal, mst",waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM", ,,../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md
Knapsack,1700,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM","find combination such that their sum is between ceil(w/2) and w is the sum of elements in the array. ",,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Greedy%20ea1f204b1d0b40e89fdb87f6dc8055d3.md"
Wildcard Matching,2000,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,../Dp%2071e29475df134130a63445f5437e90ee.md
Folia,1900,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,../Binary%20Tree%202b7ef3f8a3684c2c8790ae61ff7ddaea.md
Peak Heights,1700,shortest path,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM","length
  of shortest path from nearest zero",,../BFS%2064f502c16c04413cb7e65786ad3a4f0d.md
Number of ways to form a Target String Given a Dictionary,2000,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,../Dp%2071e29475df134130a63445f5437e90ee.md
Best Team with no Conflicts,1700,O(n^2),waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",Like longest increasing subsequence,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Dp%2071e29475df134130a63445f5437e90ee.md"
Unique string Split,1650,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM","#partitions (s = a + b + c) such that a + b, b + c, and c + a are all distinct",,
Bandit in a City,2000,"game, remember",waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,../DFS%20ba39c3dceb894d178f88767d81fa001a.md
House Robber II,1600,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,../Dp%2071e29475df134130a63445f5437e90ee.md
K Maximum Non-overlapping Sums,1800,"remember, subarray",waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Dp%2071e29475df134130a63445f5437e90ee.md"
Catching Cheaters,1800,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM","find the minimum similarity score among all the substrings, score(c,d) = 4 * lcs(c,d) - c - d",,../Dp%2071e29475df134130a63445f5437e90ee.md
One Stroke Path,1700,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,
Eugene and an array,1700,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,
Increasing Subsequences of Size k,1700,"increasing order, subsequences",waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",number of strictly increasing subsequences of size k,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Dp%2071e29475df134130a63445f5437e90ee.md"
George and Job,1700,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,
Cheapest Bus Route,2000,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",0-1 BFS,,../BFS%2064f502c16c04413cb7e65786ad3a4f0d.md
Country Roads,1650,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,../BFS%2064f502c16c04413cb7e65786ad3a4f0d.md
Linova and Kingdom,1700,remember,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,
Spreadsheets,1600,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",Annoying,,
Practical Skill Test,1700,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,"../Matrix%204e063cbec5124ef1af380e9e5daf8ffb.md, ../Hashing%20dc1f706a2c0b4b5eb6ee200a3ab1ae98.md"
Merge k Sorted Lists ,2000,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,
Split Two Strings to Make Palindrome,1700,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,
Count Substrings That Differ by One Character,1700,"dp, optimization",waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",useful editorial,,
Walled Off,1900,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM","minimum number of new walls to block the
  path",,"../Matrix%204e063cbec5124ef1af380e9e5daf8ffb.md, ../DFS%20ba39c3dceb894d178f88767d81fa001a.md"
K-Distinct Groups,1650,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,../Array%20af1fbf6be3da4abfadba9d43c8017242.md
Strings of Impurity,1700,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,
Ways to make a Fair array,1700,cummulative,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",you can remove exactly one element to make sum of even and odd positions same. How many choices do you have?,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Cumulative%2073b8950eb0ab42228e72265c36aec690.md"
Valid payments,2000,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,../Dp%2071e29475df134130a63445f5437e90ee.md
Transformable Teacher,,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:56 AM",,,
Graph Connectivity with threshold,,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:56 AM",,,
Planar Edges,,"catalan number, cycle, permutation",waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:56 AM",,,
Caesar's Legions,,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:56 AM",,,../Dp%2071e29475df134130a63445f5437e90ee.md
Count Subtrees With Max Distance Between Cities,,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:56 AM",,,
Binary Table (Easy Version),,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:56 AM",,,
Traveling Salesman among Aerial Cities,,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 20, 2021 9:56 AM",,,../Dp%2071e29475df134130a63445f5437e90ee.md
GCD on Blackboard,1600,,waiting,,,,,,"Dec 01, 2020 11:55 PM","May 11, 2021 9:14 AM",,,"../Array%20af1fbf6be3da4abfadba9d43c8017242.md, ../Cumulative%2073b8950eb0ab42228e72265c36aec690.md"
Count Complete Tree Nodes,1500,,ok,,"Jan 30, 2021",,,https://leetcode.com/problems/count-complete-tree-nodes/,"Dec 01, 2020 11:55 PM","May 11, 2021 9:11 AM",Given a binary tree find the number of nodes in it?,,../Binary%20Tree%202b7ef3f8a3684c2c8790ae61ff7ddaea.md
Binary Tree Zigzag Level Order Traversal ,1500,,done,,"Jan 29, 2021",,,,"Dec 01, 2020 11:55 PM","May 11, 2021 9:11 AM",,,../Binary%20Tree%202b7ef3f8a3684c2c8790ae61ff7ddaea.md
Window Queries,1600,window,ok,,"Mar 09, 2021",,,,"Dec 01, 2020 11:55 PM","May 11, 2021 8:58 AM",,,"../Matrix%204e063cbec5124ef1af380e9e5daf8ffb.md, ../Hashing%20dc1f706a2c0b4b5eb6ee200a3ab1ae98.md"
Recover Binary Search Tree,2000,,waiting,1,,,,https://leetcode.com/problems/recover-binary-search-tree/,"Dec 01, 2020 11:55 PM","May 20, 2021 9:55 AM",,,../Binary%20Tree%202b7ef3f8a3684c2c8790ae61ff7ddaea.md
